,article_title,category
4775,Bollywood star urges 'immediate' change for women,art
4776,"How 'Life of Pi' makers brought audience into film



Life of Pi, nominated for 11 Oscars, has captured audiences with stunning visual effects",art
4777,"Iran slams Berlin film festival award for Panahi



Iran culture ministry and cinema organisation outraged at prize for dissident director Jafar Panahi",art
4778,"Little audience for 'Zero Dark Thirty' in Pakistan



The Oscar-nominated film 'Zero Dark Thirty', an account of the hunt for Osama bin Laden, sparks controversy in Pakistan",art
4779,"Art Alert: Bibliotheca to show Alexandria documentary



Bibliotheca Alexandrina's film programme shows documentary 'Alexandria, A Love Story' by Spanish director Marc Almodï¿½ï¿½var this Wedne",art
4780,"TV channels accused of illegally showing Egyptian films



Officials believe that 15 television channels are pirating Egyptian movies",art
4781,"Ben Affleck's 'Argo': A movie about a movie



Observations on interesting nuances missed and revealed in Ben Affleck's multiple-award winning Iran hostage crisis drama 'Argo'",art
4782,"Berlin film fest delves depths of euro crisis



European filmmakers hardest hit by staggering unemployment and debt, such as Spain and Greece, portray the struggles of their societies at the 2013 Berlin film festival",art
4783,"History alive and kicking at 2013 Oscars



2013 Oscar nominations offer an interesting glance of world history, including an account of US President Abraham Lincoln's fight to abolish slavery and the hunt for Osama bin Laden",art
4784,"'Argo,' 'Lincoln' vie for Oscars crown in open race



This year's Oscars host an array of films of several genres, with 'Argo' and 'Lincoln' set to steal the spotlight in the world's most prestigious film awards",art
4785,Romanian film 'Child's Pose' wins Berlin Golden Bear,art
4786,"Twin Cities Arab Film Festival opens in Minneapolis-Saint Paul



Festival of Arab cinema opens in Minneapolis-Saint Paul with focus on Algeria, Syria and Egypt",art
4787,"Italian director says film foresaw papal resignation



Nanni Moretti talks about his uncanny foresight after Pope Benedict XVI announces he will step down, mirroring scene in his recent film",art
4788,"Art Alert: Controversial Palestine film '5 Broken Cameras' to be screened in Cairo (VIDEO)



Dina's Hostel in downtown Cairo will show Oscar nominated Palestinian/Israeli documentary '5 Broken Cameras' this Sunday",art
4789,"Berlin festival shows Iranian dissident's new film



'Closed Curtain' co-directed by Jafar Panahi debuts at Berlin Film Festival on Tuesday 11 February",art
4790,"Art Alert: Short film festival to host screenings around Egypt



The 15 finalists of the Qabila Short Film Festival will be screened at locations in Cairo, Alexandria, Mansoura and other cities",art
4791,"Oscar contender on Palestinians angers many



An Oscar-nominated documentary about the West Bank entitled 'Five Broken Cameras' angers both Palestinians and Israelis",art
4792,"Afghan boys from nominated film to walk red carpet



14-year-old Fawad Mohammadi a protagonist in the acclaimed Afghan war zone film 'Buzkashi Boys' will take his first plane and leave Afghan for the first time to walk the red carpet at the Oscars",art
4793,"Argo named best film at BAFTAs



Ben Affleck's Argo and Tom Hooper's musical Les Miserables steal the show at the 66th British Academy film awards",art
4794,"Pakistan Taliban 'ban vulgar films, Viagra'



A shopkeeper leaks to the media a handwritten warning by Pakistani Taliban to quit selling 'anti-Islamic' Viagra pills and 'obscene films'",art
4795,"Independent Moscars Al-Hurria film festival accepting submissions



The third round of Moscars Al-Hurria Film Festival, an independent, self-funded cinematic event, will take place in April and is now accepting submissions",art
4796,"Training opportunity for MENA documentary filmmakers



A joint project by Documentary Campus and the Goethe-Institut Kairo aims to train aspiring documentary filmmakers from the MENA region, deadline for applications is 1 March",art
4797,"'Legitimate Dreams': Six success stories of Egyptian women



Social Fund for Development (SFD) releases film 'Legitimate Dreams' to empower women by presenting success stories of Egyptian women entrepreneurs",art
4798,"Regarding torture in 'Zero Dark Thirty'



Film depicting the hunt for Osama bin Laden may have received five Oscar nominations, but it has also raised multiple questions about its portrayal of torture",art
4799,"Art Alert: Documentaries on Egypt's education system screen in Alexandria



Two documentaries exposing deficiencies in Egypt's education system will be screened in El-Cabina in Alexandria, followed by Q&A with filmmakers",art
4800,"Affleck wins directors' top award as 'Argo' hurtles toward Oscars



Filmmaker and actor Ben Affleck wins top Directors Guild of America award for directing 'Argo' following Golden Globe win",art
4801,"Adel Imam to become 'The Godfather' at Ramadan



Egyptian actor Adel Imam to star in new television comedy series entitled 'El-Aarab' at Ramadan",art
4802,"Art Alert: Tahrir Monologues host filmed performance screening



After putting on dozens of performances over the past two years, Tahrir Monologues showcase a professionally filmed version of their live show",art
4803,"VIDEO: Rushdie's film promotion visit to Indian city cancelled after protests



Author Salman Rushdie will not attend event for the film adaptation of his award-winning novel ""Midnight's Children"" in the Indian city of Kolkata",art
4804,"Burkina Faso's Pan-African film competition lacks Egypt's participation 



The 23rd edition of bi-annual Pan-African Festival of Cinema and Television of Ouagadougou scheduled to start 23 February lacks Egypt's participation in the official film competition",art
4805,"Islamic protest delays release of Indian film



Controversial spy thriller ""Vishwaroopam"" hits a nerve of Muslim groups in India as the producer goes ahead with the release of a Hindi language version of the movie",art
4806,"Submissions open for Malmo Arab Film Festival



Filmmakers are invited to participate in the third Malmo Arab Film Festival between 2 and 8 September in Sweden",art
4807,"Crowfunded Egyptian/Palestinian film thrives at Rotterdam Film Fest



'Though I Know the River is Dry' directed by Omar Robert Hamilton is commended by Film Festival Rotterdam jury and nominated for European Film Awards 2013",art
4808,"Main line-up at 63rd Berlin film festival



The 63rd Berlin Film Festival that will be held between 7 and 17 February revealed its main line-up",art
4809,"VIDEO: Egyptian film 'The Square' wins award in Sundance Film Festival



Documentary 'The Square' by Egyptian/American director Jehane Noujaim wins the Audience Award for World Cinema Documentary in the 2013 Sundance Film Festival",art
4810,"EgyptAir re-evaluates in-flight 'indecent' movie scenes



Shura Council Speaker Ahmed Fahmi was angered by what he deemed an 'obscene' sequence in a film shown on a flight from Sudan",art
4811,"Art Alert: Screening of multi-award winning documentary ""1/2 Revolution"" 



The night before second anniversary of January 25 Revolution, documentary film ï¿½ï¿½ï¿½1/2 Revo"" will be screened in downtown Cairo, followed by a Q&A with directors",art
4812,"Sundance film celebrates photographer killed in Libya



'Which Way is the Front Line from Here? The Life and Time of Tim Hetherington' depicts the life and work of a British war photographer, who was killed covering clashes in Libya in 2011",art
4813,"Sundance doc adds new take on hunt for bin Laden



Manhunt: The Search for bin Laden, a new documentary screened at Sundance Film Festival, presents a different version of the hunt from the Oscar nominated Katheryn Bigelow film, Zero Dark Thirty",art
4814,"Jan 25 doc to be broadcast on Nile TV 



Documentary 'Bread, Freedom' will look at the events of January and February 2011 through eyewitness accounts",art
4815,"Culture ministry opens competition for best documentary



The best documentary on the Egyptian revolution will be chosen by the people",art
4816,"The troubling state of Egyptï¿½ï¿½ï¿½s education system uncovered in two short films 



Two documentaries on the harsh conditions of Egyptian public schools on both the kids and the teachers were screened Sunday night - with plans for more scre",art
4817,"Indian film explores harassment as Bollywood in spotlight



Brutal gang-rape and murder of a 23-year-old student in New Deli spurred protests across India, and reflections over Bollywood's portrayal of women",art
4818,"'Django Unchained' producers order end to slavery action-figures



Quentin Tarantino's Django Unchained, which received 5 Oscar nominations, has been attacked by African-Americans for its portrayal of slavery",art
4819,"Iran to make own movie to counter 'distorted' Argo



Ben Affleck's Golden Globe winning and Oscar nominated Argo, which chronicles a 1979 hostage situation in Tehran, has been banned in Iran and accused of manipulating history, as Iranian filmmakers plan riposte",art
4820,"Arab Film Festival Australia calls for entries



This year's Arab Film Festival Australia will take place between 27 June and 17 July. The festival is accepting entries from filmmakers until 1 March",art
4821,"2nd Luxor African Film Festival to run next March



The second edition of Egypt's Luxor African Film Festival, slated to run from 15 to 24 March, will feature over 70 films from 34 African nations",art
4822,"Bin Laden film tops box office in USA



Controversial Osama bin Laden manhunt drama earns $24 million on its first weekend according to studio estimates",art
4823,"In Pictures: Golden Globes 2013 winners



Here is a list of winner's at the 2013 Golden Globe awards, announced on Sunday at a lavish Hollywood ceremony",art
4824,"Tick-tock: Palestinian/Egyptian short film seeks financial support



Hamilton's latest film has been invited to premier at the Rotterdam Film Festival this January",art
4825,"Documentary on Egypt's revolution praised in LA Times



Multi-award winning documentary ï¿½ï¿½ï¿½Uprisingï¿½ï¿½ï¿½ by filmmaker Fredrick Stanton receives rave review in LA Times; described as vital tribute to Egyptian rev",art
4826,"VIDEOS: 2013 Oscar nominations



Nominations for 85th Academy Awards have been announced, with Spielberg's 'Lincoln' the frontrunner with 12 nominations; ceremony to take place 24 February in Hollywood",art
4827,"Art Alert: El- Cabina Cultural Centre to screen 'Maulana'



Alexandria-based arts centre will showcase 'Maulana', a short film on the life of Muslim cleric Adel Mohamed Tuesday, 15 January",art
4828,"Films from Jude Law, Iran's Panahi join Berlin line-up



Awarded 2012 Sakharov Prize for Freedom of Thought, Iranian filmmaker Jafar Panahi joins the line-up for next month's 63rd Berlin film festival",art
4829,"List of 2013 Golden Globe film nominees



Golden Globes announce list of nominees for 2013 awards",art
4830,"Berlin museum spotlights Scorsese in exclusive show



The inaugural exhibition to be dedicated to the work of globally acclaimed, Oscar winning filmmaker Martin Scorsese, opens this month at the Berlin museum",art
4831,"China becomes world's No 2 movie market: Media



Despite strict censoring of films, China's moviegoers spent almost $3 billion at cinemas last year",art
4832,"Lincoln' leads race for British Academy Awards



At the British equivalent of the Oscars race, historical film ""Lincoln"" recieves a staggering 10 nominations, followed by nine nominations each for musical ""Les Miserables"" and ""Life of Pi""",art
4833,"Darb 1718 launches screenwriting workshop 



Four-day intensive screenwriting workshop with Lenanese-American filmmaker Darine Hotait starts on 16 January at Darb 1718",art
4834,"'Girls Impact The World' Film Festival calls on young filmmakers



Girls Impact The World Film Festival 2013 (GITW) asks young filmmakers to submit short films about issues facing women in today's world",art
4835,"Arab Film Festival to open in Michigan, USA this month



Arab Film Festival, organised by the Arab-American National Museum in Michigan, USA, is to take place from 24 to 26 January",art
4836,"Putin grants France's Depardieu Russian citizenship



French movie star Gerard Depardieu receives Russian citizenship to resolve his tax income",art
4837,"Oscars voting extended after online poll gripes 



Problems with a new online polling system has forced the motion picture academy to extend voting for the 2013 Oscars; nominees to be announced 10 January and the grand ceremony will be held 24 February",art
4838,"VIDEOS: International actors and filmmakers who left us in 2012



Greek film director Theo Angelopoulos, British Hollywood-starlet Patricia Medina and Irish actor David Kelly are among the iconic artists who passed away this year leaving a large body of cinema work",art
4839,"Moroccan road film subverts Hollywood stereotypes



Two young Moroccans take it upon themselves to challenge Hollywood stereotypes of ""an exotic Orient""",art
4840,"VIDEO: 'It's a Wonderful Life' - top Christmas film



70 years after its release, 'It's a Wonderful Life' is still the best-reviewed Christmas films",art
4841,"Futureshorts: A full range of emotions



Futureshorts, boasting the largest worldwide pop-up event; screens short films in Maadi on Saturday on an Egyptian couple's honest conversation on sex, a fun biography of an artist, regret and one's place in the world",art
4842,"Egyptian 'Khoroug Lel Nahar' wins at Algerian film festival



The Oran Arab Film Festival has given the award for best feature film to Hala Lutfi's 'Khoroug Lel Nahar'",art
4843,"Egypt's filmmaker decries ""shadow"" of the Brotherhood



Some Egyptians, including director Khaled Youssef, believe arts can challenge Islamist rule after the revolution",art
4844,"Rules of Engagement: Documentary Filmmaking According to Tahani Rached



Egyptian documentary filmmaker Tahani Rached creates powerful socially engaged movies about contemporary Egyptian and Arab struggles, yet is challenged by narrow audiences",art
4845,"Qatar-based firm to produce $1 bn Prophet Mohammed series



In an effort to promote tolerance and present a favorable portray of Islam, the Qatar-based media company Alnoor Holding invests $1.5 billion in a series of seven films on the life of Prophet Mohammed (PBUH)",art
4846,"Iranian filmmaker, rights lawyer awarded EU's Sakharov Prize



Two Iranian dissidents, filmmaker Jafar Panahi and rights lawyer Nasrin Sotoudeh, receive EU's Sakharov Prize for Human Rights; Tehran calls move 'political'",art
4847,"Dubai festival awards Saudi feminist film 'Wadjda'



Saudi film ""Wadjda"" won the best Arabic feature film at the Dubai Film Festival yesterday Sunday 16 December",art
4848,"Egyptian actors, filmmakers clinch awards at Dubai film festival



Actor Amr Waked and actress Aida El-Kashef were among Egyptian award-winners at this year's Dubai International Film Festival",art
4849,"Future Shorts Intl Film Fest in Maadi



The quirky pop up film fest, usually very popular with Cairo dwellers, will take place at Bikya Maadi 21 and 22 December",art
4850,"Google and YouTube facilitate ï¿½ï¿½ï¿½Hangoutsï¿½ï¿½ï¿½ with Arab stars at the Dubai Film Fest



Egyptian actors Amr Waked, Ahmad Rateb, Laila Elwi, and directors Nadine Khan, Ibrahim El Batout and Khairy Beshara ï¿½ï¿½ï¿½hangoutï¿½ï¿",art
4851,"Dubai Intl Film Fest sees star Egyptian participation



Egyptian actor Mahmoud Abdelaziz is honoured with lifetime achievement award, plus several Egypt-production films compete at the Dubai International Film Festival",art
4852,"Egyptian Mohamed Karim wins best actor at Monaco Film Festival



Egyptian actor Mohamed Karim wins best actor for his leading role in the romantic comedy 'Facebook Romance' at the Monaco International Film Festival",art
4853,"Documentary films seizes the audience on Arab Spring day in Cairo



Ahram Online reports on the documentary films featured at the Cairo International Film Festival on its special Arab Spring day on 3 December",art
4854,"35th Cairo International Film Festival closes on a sad note



Despite the many prizes distributed during the closing ceremony, a sad atmosphere dominated as many reflect on the challenges and pitfalls of this year's International Film Festival",art
4855,"Cairo International Film Festival cancels closing ceremony due to clashes



CIFF organisers announced Wednesday night the cancellation of the closing ceremony of the festival, given circumstances in the country",art
4856,"Egyptian filmmaker Medhat El-Adl withdraws from film festival jury



Egyptian filmmaker Medhat El-Adl announces his resignation from the jury committee at this year's Cairo Film Festival, in protest at the culture ministry's role in printing the draft constitution",art
4857,"VIDEO: Film about hunt for Bin Laden named 'best film of 2012' by NY critics



The New York Film Critics Circle have named Kathryn Bigelow's 'Zero Dark Thirty' the best film of 2012",art
4858,"New film recalls pain of Iraqi people



'Death Triangle,' screened at this year's film festival, which features many human and social messages, has unfortunately been killed by the festival's disorganisation",art
4859,"Two faces of Syrian cinema on show in Paris



Forum des Images Film Festival showcases online images from conflict zone in Syria that may contain seeds of a new Syrian cinema",art
4860,"Egyptian artists call for boycott of Cairo International Film Festival



Artists condemn film festival for failing to represent dynamism of local cinema industry or promote young filmmakers",art
4861,"Revolution film 'Winter of Discontent' screens at Cairo Int'l Film Festival



The lauded film 'Winter of Discontent' takes a profound and unique angle during Egypt's revolution, but leaves the audience murmuring on the director's absence at the film's screening at the Cairo International Film Festival",art
4862,"The Fifth Season of the Year: when the most unexpected becomes real



The Main Hall of the Cairo Opera House opened its doors on Thursday for the first day of the 35th Cairo International Film Festival, with a Polish movie The Fifth Season of the Year",art
4863,"PROGRAMME: 35th Cairo International Film Festival



The 35th Cairo International Film Festival, which opened Wednesday, will run between 29 November and 6 December with films screened across many halls at the Opera Grounds",art
4864,"Cairo Film Festival opens with strong revolutionary air 



Actresses wore black to mourn revolutionary martyrs while actors chanted, ï¿½ï¿½ï¿½Long live Egypt!ï¿½ï¿½ï¿½ at 35th Cairo International Film Festival opening ceremon",art
4865,"'Our Beloved Sudan' leaves footprint in history



Taghreed Elsanhouri's documentary tells the story of Sudan's recent partition from the point of view of a Sudanese family",art
4866,"Turkish PM fumes over steamy Ottoman soap opera



Turkish Prime Minister Erdogan accused of artistic tyranny for strongly condemning a TV show that revolves around the reign of Suleiman the Magnificent",art
4867,"Egyptian film withdraws from Cairo Intl Film Fest in protest



Egyptian film 'In Search of Oil and Sand' withdraws its participation from the Cairo International Film Festival to protest over government attacks on citizens opposing President Morisi 'undemocratic' decree",art
4868,"Bin Laden movie 'Zero Dark Thirty' based on first-hand accounts



The makers of a contender for an Oscar on the CIA hunt for Osama bin Ladin deny they asked for sensitive classified details in televised interview",art
4869,"Egyptian film wins Bronze award in Carthage festival



Egyptian film 'Going Out to Morning' by director Hala Lotfy wins the Bronze award in the Carthage Film Festival in Tunisia",art
4870,"Egyptian director Abdalla wins best Best Documentary Filmmaker at Doha Festival 



ï¿½ï¿½ï¿½In The Shadow of a Manï¿½ï¿½ï¿½ which explores the personal revolutions of four women in post-January 25 Egypt, lands Hanan Abdalla an award for Best Documentary Filmmaker in the fourth DTFF Arab Film",art
4871,"Cairo Intl Film Fest success is measured by its audience: Director



Producer and filmmaker Marianne Khoury, artistic director of this year's Cairo International Film Festival, talks on Egypt's most prestigious film festival and the challenges it faces",art
4872,"Cairo Film Festival opening postponed because of protests



A day before its grand opening, the Cairo International Film Festival decides to move its opening night from Tuesday to Wednesday in light of upcoming demonstrations",art
4873,"Cairo Film Festival disqualifies Syrian film over director's support of Assad



Prior to its launch on Tuesday 27 November, Cairo Film Festival CIFF has disqualified the Syrian film Al Asheq from its Human Rights category competition",art
4874,"Egypt Cinema syndicate rejects Morsi's constitutional declaration



The Egyptian Cinema Sydicate calls President Morsi's constitutional declaration undemocratic, but denies calling on its members to support Tuesday protests",art
4875,"Al-Molhid (The Atheist) Egyptian film praises Islam, says film crew



Ahram Online goes one-on-one with Al-Molhid film crew, director Nader Seif El-Din, and actors Mohamed Hisham and Mohamed Abdel Aziz. The film is to be released during the winter break vacation",art
4876,"First post-revolution Cairo International Film Festival kicks off on 27 November



The Cairo film festival, which was last held in 2010, will return with an ambitious programme of Arab, African and international films, plus workshops and seminars",art
4877,"'How We See': Films and talks on contemporary media production



As part of ongoing PhotoCairo 5 events, Beirut, a recently launched art space, will host a series of screening and talks under the theme 'How We See' from 24 to 27 November",art
4878,"Egyptian artists bring back cinema tips from Iran



Delegation of Egyptian actors and filmmakers visits Iran to learn from the Islamic Republic's thriving film industry and build collaborative projects",art
4879,"Series on life of actor Farid Shawki to be screened 2014



The television series will explore the life of legendary Egyptian actor Farid Shawki, and is produced by his daughter",art
4880,"Qabila TV launches short film festival to cultivate young talent



An Egyptian, independent media venture opens call for submissions until 21 December for short film festival and prizes",art
4881,"After dark years, lights coming back on for Iraqi cinema



Government funding gives Iraqi filmmakers high hopes for the revival of their film industry, but religious and political constraints are still worrying",art
4882,"Shirin Neshat: A nomad between poetics and politics (VIDEO)



Iranian filmmaker and artist Shirin Neshat, who is in Egypt to make a film about iconic singer Umm Kalthoum, addresses AUC students",art
4883,"An alternative vision: 'THIS IS also GAZA' (VIDEO)



Despite the current violence in Gaza, a project entitled 'THIS IS also GAZA' presents an alternative vision of Gaza through cultural production",art
4884,"Film Extravaganza: Fourth Doha Tribeca Film Festival opens Saturday



Annual festival of Doha Film Institute will be held from 17 to 24 November, showcasing 87 films from across the globe alongside a vibrant programme of activities",art
4885,"Al-Azhar's sanctioning of 'The Athiest' film triggers Islamists' anger



A new Egyptian film 'Al-Molhid' (The Atheist) has won the approval of Al-Azhar, yet its team face death threats",art
4886,"Arab cinema from 1960s to the present at New Yorkï¿½ï¿½ï¿½s MOMA 



A wide range of films from the Middle East is being screened at New Yorkï¿½ï¿½ï¿½s Museum of Modern Art this month, displaying the diversity and richness of Ara",art
4887,"Art Alert: Iranian artists to speak at American University in Cairo 



Two Iranian filmmakers, currently in Cairo preparing for a movie about Um Kolthoum, talk about pursuing art against the odds at AUC on 14 November",art
4888,"5 Egyptian films take part in Arabic Film Festival in Zurich 



The festival in November will screen films from a number of Arab countries, and is focused on the Arab Spring",art
4889,"Berlin's 4th Arab Film Festival to feature host of movies from region



German festival will introduce more than 40 feature films, shorts and documentaries, in addition to audio-visual art from across the Middle East from 4 to 11 November",art
4890,"TRAILER VIDEO: First film on bin Laden raid pulls 2.7 million viewers



About 2.7 million viewers watched ""SEAL Team Six: The Raid on Osama bin Laden"" directed by John Stockwell as it premiered on the National Geographic Channel",art
4891,"First bin Laden film premieres just in time for US vote



Directed by John Stockwell, ""SEAL Team Six: The Raid on Osama bin Laden"" to premiere at the National Geographic Channel",art
4892,"(VIDEO) Egyptian filmmaker wins Tropfest Arabia 2012



Mohamed Hussein Anwar, a 24-year-old filmmaker from Egypt, won first prize at the regional short film festival for his 'Undamageable'",art
4893,"Panahi: Iran filmmaker feted abroad, banned at home



Filmmaker Jafar Panahi awarded 2012 Sakharov Prize for Freedom of Thought, jointly with lawyer Nasrin Sotoudeh, though both remain in prison for bring critical of Iranian regime",art
4894,George Clooney absent from Berlusconi sex trial,art
4895,"Cairo International Film Festival celebrates African cinema 



This year's Cairo Film Fest presents movies from Kenya, Nigeria, Uganda, Rwanda, Chad and South Africa amid a special focus on the black continent",art
4896,"Ismailia International Film Festival hits Cairo



Documentary and short film festival will begin Tuesday at the American University's downtown campus",art
4897,"UNAIDS launches short film competition to raise awareness of HIV/AIDS in Egypt



The UN body will be receiving short film submissions until 31 December 2012",art
4898,"Yousry Nasrallah wins Middle East filmmaker award



Egypt's prominent director Yousry Nasrallah wins Variety award for Middle East Filmmaker of the Year at ceremony in Abu Dhabi",art
4899,"Egyptian cinemas to stop screening foreign films during Adha feast



In hopes of promoting local film industry, Egypt's Chamber of Cinema announces plans to temporarily halt screenings of foreign films during upcoming holidays",art
4900,"Thai, Lebanese films share top award at Busan fest



Lebanese film ""Kayan"" by director Maryam Najafi was awarded the $30,000 New Currents award at the Busan International Film Festival in South Korea",art
4901,"Egyptian documentary wins jury prize in Beirut Int'l Film Fest



The Egyptian 50-minute documentary 'Eyes on Freedom... Streets of Death' was among the winners of the Beirut International Film Festival",art
4902,"From Afghan street kid to film star in Buzkashi Boys



Twelve-year-old Fawad Mohammadi made a living on the streets of downtown Kabul selling maps to passing expats to help support his family",art
4903,"Baghdad film festival ends on sour note



Sparse attendance and palpable lack of resources have an impact on this year's five-day festival",art
4904,"Singapore bans satirical local film



Signapore banned a 47-minute independent movie, by first-time director Ken Kwek, claiming it ""unsuitable for public exhibition""",art
4905,"Egyptian director Salama protests against censorship of new script 



Amr Salama says his film script was rejected because its lead character is Coptic",art
4906,"The name's Bond, James Bond: 007 marks 50 years



James Bond fans celebrate 50 years of the British spy's adventures, which became globally known as one of the most successful movie series' in history",art
4907,"Suez at San Sebastian



The Egyptian film ""Moug"" (Waves), directed by Ahmed Nour, was awarded the Cinema in Motion 8 Award at San Sebastian International Film Festival (21-29 September)",art
4908,"Afghan, NKorean films on display at Asian festival



Busan International Film Festival will screen a North Korean film as well as six classic Afghan movies that were hidden in a wall to save them from the Taliban",art
4909,"Putin superhero, protesters star in Russian film



'Soulless' is first Russian blockbuster to portray burgeoning protest movement against Russian President Vladimir Putin",art
4910,"Star Ahmed Ramzy is laid to rest on North Coast, not Cairo 



Late Egyptian star Ahmed Ramzyï¿½ï¿½ï¿½s funeral was held this afternoon on the North Coast, but fans will hold a wake in Cairo on ",art
4911,"Beloved Egyptian actor Ahmed Ramzy dies at 82



Ramzy, who came to prominence in the 1950s, was known for playing womanizers and playboys in his film roles",art
4912,"US actress sues anti-Islam filmmaker, YouTube in federal court



'Innocence of Muslims' actress takes legal bid to federal court in renewed effort to have film removed from YouTube",art
4913,"Iran pulls movie from Oscars race over US anti-Islam film



Islamic Republic pulls 'A Cube of Sugar' from Academy Awards race over US-made anti-Islam film",art
4914,"Egypt culture centre in Tripoli to host film forum next month



Early next month, a series of Egyptian documentary and short films will be screened for Libyan audiences in Tripoli",art
4915,"US actor Affleck screens Iran hostage satire at Spain fest



Ben Affleck's film 'Argo', which recounts events during 1979 revolution in Iran, is screened at San Sebastian Film Festival",art
4916,"Mosireen Media Collective calls for donations online to remain independent



The radical media collective starts an online campaign to raise $40,000 for projects and activities centered around revolution coverage, archiving and filmmaking over the next year and a half",art
4917,"Turkish 'Fetih 1453' premieres in Cairo



At the Golden Stars launch, Monday, historical epic 'Fetih 1453' proves to be more than just entertainment, as its message is a tool of Turkish soft power",art
4918,"Egypt to produce documentary film on Prophet Mohamed



In answer to controversial US-made movie, Egyptian officials plan a documentary portraying the life of Prophet Mohamed",art
4919,"400 movies from 60 countries to feature at Rio Film Festival



The Rio Film Festival, slated to run from 27 September to 11 October, will include an unprecedented number of films from around the world",art
4920,"'Games of Thrones' top creative arts Emmy winner



Fantasy television programme 'Game of Thrones' is the big winner at the American Emmy Awards, receiving six trophies",art
4921,"US filmmaker says he won't return to besieged home



Nakoula Basseley Nakoula, who has admitted links to anti-Islam film, will not return home, possibly go into hiding, authorities say",art
4922,"Actress says was duped, as anti-Islam film details emerge



Origins of a crudely made anti-Islam film that sparked violent protests in Egypt and Libya begin to slowly emerge, with actress saying she was duped into appearing in California production",art
4923,"Jolie to visit Syrian refugee camps in Turkey 



Hollywood star and UN special envoy Angelina Jolie will travel to Turkey on Thursday 13 September to visit Syrian refugee camps near the border with the conflict-ravaged country",art
4924,"Afghan government strongly condemns anti-Islam film



The Afghan government on Wednesday strongly condemned as ""inhuman and insulting"" a film deemed offensive to Islam that has sparked deadly anti-US protests in Libya and Egypt",art
4925,"'Innocence of Muslims': insult film behind violent protests



A film portraying the life of the Prophet Mohammed, which touches on themes of paedophilia and homosexuality, has sparked a deadly attack on a US mission in Libya and furious protests in Egypt",art
4926,"Iran's 'Silent Majority' to speak at Cairo's Townhouse Gallery



Cairo's Townhouse Art Gallery on Wednesday will screen Iranian documentary 'The Silent Majority Speaks,' which recounts Iran's 2009 'revolution' against Ahmedinejad administration",art
4927,"Syrian filmmaker killed in Aleppo: opposition



Syrian filmmaker Tamer al-Awam, 34, has been killed in the northern city of Aleppo, the opposition Syrian National Council said on Sunday",art
4928,"Venice: 'Witness Libya' follows war photographer



Michael Mann's 'Witness Libya,' one of a four-part HBO documentary series following combat photographers into war zones, will be featured out-of-competition at this year's Venice Film Festival",art
4929,"Luxor Film Festival to highlight best of Egyptian and European cinema



Film festival in historic city of Luxor comes amid concerns that Islamists will impose restrictions on freedom of expression following their success in recent parliamentary and presidential elections",art
4930,"Cairo International Film Festival bars three films 



Three films barred from Cairo International Film Festival due to their sexual themes",art
4931,"Award-winning short film 'Bahari' to be screened in Alex



Alexandria's El-Cabina Centre will screen the short film 'Bahari' and host a roundtable discussion with its director Ahmed Ghoneimy on Sunday 9 September",art
4932,"'Green Mile' actor Michael Clarke Duncan dies at 54



Duncan passed away in Los Angeles less than eight weeks after suffering a heart attack",art
4933,"Woman beats the odds to make Saudi Arabia's first film



Saudi Arabia's first feature film, created by AUC-educated Haifaa Al Mansour, is a major breakthrough in a country where showing films in public is illegal",art
4934,"Women directors take rightful place at Venice film fest



21 of the 52 films being shown at this year's Venice film directed by women; organisers say the time for international recognition of women's contribution to cinema has finally come",art
4935,"First Iranian Oscar winner to screen at Sufi Bookstore Friday



'A Separation', a stirring portrait of social tensions in todayï¿½ï¿½ï¿½s Iran plays for a Cairo audience on 7 Sep",art
4936,"Photography exhibition, film screening to highlight Europe's minorities



Cairo's Austrian Cultural Forum will screen the movie 'Black Brown White' and will open an exhibition highlighting Europe's minorities in early September",art
4937,"Safar: A Journey Through Popular Arab Cinema in London 



Safar, the biggest tribute to popular Arab film ever to be held in the UK kicks off 21 September at the Arab British Centre",art
4938,"Baba: A film of fast montages



Baba (Father) directed by Ali Idriss, one of this year's Eid films, presents an underdeveloped story short of humour, despite its attempt",art
4939,"Best of 48 Hour Film Beirut edition at Cimatheque this Thursday 



The Cimatheque Alternative Film Center in downtown Cairo is holding a screening of the best ten 48 Hour Film Projects produced by aspiring filmmakers in Beirut this summer",art
4940,"Egyptian film shot in Cairo's Tahrir Square to vie in Venice festival



Set against the backdrop of Egypt's January 25 Revolution, Ibrahim El-Batout's 'Winter of Discontent' will premier at the 69th edition of the Venice Film Festival, set to open Wednesday",art
4941,"Documents show White House interest in bin Laden film



Documents released to Judicial Watch reveal White House officials' interest in a Hollywood film project dramatising the US commando raid in which Osama bin Laden was killed",art
4942,"Religion, 9/11 grab spotlight as Venice film fest opens



Themes of faith, alienation and radicalism dominate the world's oldest film festival",art
4943,"Minister of Culture: Cairo Film Festival to run on time, and National Theatre leadership reshuffled



Mohamed Saber Arab promises to revive the National Theatre and to launch the Cairo Film Festival on time despite legal difficulties",art
4944,"Human dignity the theme for Alexandria Film Festival for Mediterranean Countries 



The Syrian revolution, dignity and human rights, dominate the 28th Annual Alexandria Film Festival, director Waleed Seif says at press conference Saturday",art
